,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,563176,-,-,-,37.78,-122.41,0,24,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,GHI,Wind Speed,Relative Humidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,6,19,0,14.3,597,232,719,1.4,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,6,20,0,15.1,586,268,768,1.6,61.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,6,21,0,15.1,452,304,683,2.3,61.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,6,22,0,14.5,373,306,594,3.1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,6,23,0,13.4,132,333,419,3.5,69.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,0,0,12.1,33,218,234,3.2,77.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,1,0,11.1,1,69,69,2.6,83.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,2,0,10.4,0,14,14,2.2,89.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,3,0,10.2,0,0,0,2,91.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,4,0,10.2,0,0,0,1.9,92.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,5,0,10.1,0,0,0,2,93.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,6,0,10.1,0,0,0,2.3,93.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,7,0,10,0,0,0,2.4,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,8,0,9.9,0,0,0,2.4,93.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,9,0,9.8,0,0,0,2.6,94.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,10,0,9.9,0,0,0,2.8,94.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,11,0,10.1,0,0,0,3,93.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,12,0,10.3,0,0,0,3.3,93.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,13,0,10.6,0,0,0,3.4,93.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,14,0,10.9,0,7,7,3.5,93.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,15,0,11.4,7,82,84,3.9,92.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,16,0,11.9,180,202,279,3.7,91.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,17,0,12.2,172,280,383,3.3,91.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,18,0,12.4,35,314,340,3,92.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,19,0,12.6,12,314,324,2.5,92.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,20,0,12.9,80,433,501,2.2,91.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,21,0,13.1,66,385,441,2.1,89.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,22,0,13.3,211,377,541,2.3,88.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,7,23,0,13.2,135,323,411,2.5,86.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,0,0,12.7,189,246,341,2.8,86.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,1,0,11.8,142,156,200,2.9,88.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,2,0,10.7,1,38,38,2.7,90.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,3,0,9.9,0,0,0,2.4,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,4,0,9.4,0,0,0,1.9,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,5,0,9,0,0,0,1.6,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,6,0,8.7,0,0,0,1.7,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,7,0,8.6,0,0,0,1.5,92.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,8,0,8.6,0,0,0,1.5,92.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,9,0,8.5,0,0,0,1.8,93.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,10,0,8.4,0,0,0,1.8,93.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,11,0,8.4,0,0,0,1.7,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,12,0,8.5,0,0,0,1.5,91.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,13,0,8.9,0,0,0,1.2,89.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,14,0,9.8,0,15,15,0.6,86.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,15,0,11.4,1,80,80,0.6,80.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,16,0,12.8,21,213,222,0.7,72.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,17,0,13.9,170,292,394,0.8,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,18,0,14.9,395,288,579,0.8,63.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,19,0,15.6,391,334,657,1,60.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,20,0,16.2,402,354,700,1.2,57.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,21,0,16.7,551,277,743,1.4,56.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,22,0,16.7,294,422,650,1.6,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,8,23,0,16.3,568,220,595,1.8,57.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,0,0,15.6,775,96,487,1.9,60.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,1,0,14.3,630,76,278,1.9,68.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,2,0,12,342,39,80,1.8,81.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,3,0,10.9,0,0,0,1.8,84.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,4,0,10.4,0,0,0,1.6,86.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,5,0,10,0,0,0,1.6,88.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,6,0,9.8,0,0,0,1.5,88.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,7,0,9.7,0,0,0,1.5,87.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,8,0,9.7,0,0,0,1.5,86.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,9,0,9.7,0,0,0,1.5,85.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,10,0,9.8,0,0,0,1.4,82.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,11,0,9.9,0,0,0,1.3,80.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,12,0,9.8,0,0,0,1.2,80.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,13,0,9.7,0,0,0,1.2,80.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,14,0,10.3,182,18,26,1.1,81.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,15,0,12.1,589,58,204,1.2,74.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,16,0,13.6,753,83,414,1.2,68.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,17,0,15.2,841,98,609,1,60.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,18,0,16.7,905,100,770,1,53.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,19,0,18,935,102,876,0.9,48.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,20,0,18.8,942,105,920,1,46.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,21,0,19.3,935,107,900,1.4,46.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,22,0,19.1,915,103,816,1.8,48.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,9,23,0,18.5,875,96,676,2.1,52.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,0,0,17.6,808,83,493,2.4,57.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,1,0,16,680,66,285,2.3,68.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,2,0,13.6,391,36,85,2,81.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,3,0,12.5,0,0,0,2,85.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,4,0,12.1,0,0,0,1.8,87.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,5,0,12,0,0,0,1.7,88.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,6,0,11.8,0,0,0,1.6,89.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,7,0,11.5,0,0,0,1.6,90.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,8,0,11.3,0,0,0,1.7,91.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,9,0,11.1,0,0,0,1.7,93.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,10,0,10.8,0,0,0,1.8,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,11,0,10.6,0,0,0,1.8,95.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,12,0,10.3,0,0,0,1.8,97.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,13,0,10.1,0,0,0,1.9,98.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,14,0,11.3,189,19,29,1.9,94.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,15,0,13.1,586,59,207,2.2,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,16,0,14.8,760,78,415,2.2,84.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,17,0,16.5,847,89,608,2.3,79.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,18,0,17.8,901,93,764,2.5,75.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,19,0,18.5,926,99,869,2.6,74.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,20,0,18.9,937,100,913,2.6,73.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,21,0,18.8,938,97,896,2.8,73.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,22,0,18.3,919,94,813,3.1,75.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,10,23,0,17.6,885,87,676,3.3,76.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,0,0,16.5,820,76,494,3.2,80.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,1,0,15.2,701,61,289,2.9,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,2,0,13.4,424,34,88,2.4,91.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,3,0,12.2,0,0,0,2.5,95.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,4,0,11.8,0,0,0,2.6,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,5,0,11.4,0,0,0,2.4,95.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,6,0,11.1,0,0,0,2.2,96.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,7,0,10.9,0,0,0,2.1,97.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,8,0,11,0,0,0,2.1,96.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,9,0,11.3,0,0,0,2.1,95.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,10,0,11.5,0,0,0,2.2,95.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,11,0,11.6,0,0,0,2.3,95.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,12,0,11.5,0,0,0,2.5,95.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,13,0,11.1,0,0,0,2.8,94.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,14,0,11.6,178,21,31,3.5,89.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,15,0,12.3,5,80,81,4.2,84.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,16,0,13.4,538,153,395,4.6,76.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,17,0,14.6,621,186,568,4.7,68.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,18,0,15.6,259,416,610,4.8,63.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,19,0,16.1,953,105,901,4.9,62.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,20,0,16.4,428,430,803,5.1,61.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,21,0,16.3,951,110,923,5.4,61.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,22,0,15.9,936,106,840,5.7,61.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,11,23,0,15,898,98,698,6,63.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,0,0,13.9,835,86,514,6.1,66.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,1,0,12.4,703,69,300,5.9,71.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,2,0,10.8,413,39,92,5.5,78.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,3,0,9.9,0,0,0,5.4,81.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,4,0,9.4,0,0,0,5.2,83.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,5,0,9.1,0,0,0,5,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,6,0,8.8,0,0,0,4.8,85.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,7,0,8.5,0,0,0,4.8,85.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,8,0,8.2,0,0,0,4.7,86.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,9,0,7.9,0,0,0,4.7,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,10,0,7.7,0,0,0,4.8,85.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,11,0,7.5,0,0,0,4.8,85.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,12,0,7.4,0,0,0,4.6,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,13,0,7.3,0,0,0,4.4,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,14,0,8.5,210,23,35,4.5,84.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,15,0,9.9,608,62,221,4.9,77.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,16,0,11.2,785,82,437,5,71.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,17,0,12.4,875,95,638,4.9,65.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,18,0,13.2,930,100,799,4.9,63.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,19,0,13.8,952,107,905,4.8,61.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,20,0,14.2,962,111,952,4.9,59.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,21,0,14.4,950,114,928,4.9,58.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,22,0,14.4,918,116,840,5.1,58.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,12,23,0,14.1,864,114,693,5.4,59.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,0,0,13.5,773,105,503,5.4,62.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,1,0,12.4,621,85,290,5.2,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,2,0,10.6,323,45,88,4.7,79.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,3,0,9.6,0,0,0,4.2,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,4,0,9.2,0,0,0,3.8,85.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,5,0,9.1,0,0,0,3.8,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,6,0,9,0,0,0,3.8,84.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,7,0,8.7,0,0,0,3.6,83.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,8,0,8.1,0,0,0,3.5,83.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,9,0,7.6,0,0,0,3.7,82.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,10,0,7.2,0,0,0,3.7,82.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,11,0,7,0,0,0,3.7,80.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,12,0,6.7,0,0,0,3.5,83.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,13,0,6.5,0,0,0,3.5,86.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,14,0,7.9,280,23,41,3.6,81.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,15,0,9.8,668,56,233,4,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,16,0,11.3,829,73,452,4.3,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,17,0,12.8,906,86,652,4,52.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,18,0,14,944,95,808,3.6,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,19,0,15,963,103,914,3.4,47.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,20,0,15.6,964,108,953,3.5,47.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,21,0,15.9,955,109,930,3.7,48.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,22,0,15.9,924,106,837,4,50.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,13,23,0,15.5,876,102,692,4.2,53.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,0,0,14.5,795,92,504,4.6,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,1,0,12.9,651,76,294,4.7,70.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,2,0,10.8,359,44,92,4.3,81.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,3,0,9.7,0,0,0,4,86.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,4,0,9.2,0,0,0,3.8,88.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,5,0,8.8,0,0,0,3.7,89.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,6,0,8.4,0,0,0,3.7,91.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,7,0,8,0,0,0,3.6,93.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,8,0,7.7,0,0,0,3.6,95.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,9,0,7.4,0,0,0,3.5,96.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,10,0,7.4,0,0,0,3.3,96.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,11,0,7.5,0,0,0,3.3,95.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,12,0,7.3,0,0,0,3.1,96.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,13,0,7.2,0,0,0,2.9,97.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,14,0,8.5,154,27,38,3.1,91.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,15,0,10,538,75,221,3.5,83.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,16,0,11.3,719,102,434,3.6,76.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,17,0,12.5,812,120,630,3.5,71.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,18,0,13.4,882,122,792,3.3,68.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,19,0,14,916,125,899,3.2,67.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,20,0,14.5,932,124,944,3,66.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,21,0,14.7,926,123,922,3,65.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,22,0,14.7,906,118,837,3.1,65.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,14,23,0,14.4,864,109,694,3.2,66.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,15,0,0,13.7,788,98,508,3.3,69.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,15,1,0,12.6,652,79,299,3.4,75.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,15,2,0,10.7,355,45,94,3.2,85.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,15,3,0,9.5,0,0,0,3.1,92.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,15,4,0,9.2,0,0,0,3.1,94.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,15,5,0,9.1,0,0,0,3,94.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,15,6,0,8.9,0,0,0,2.9,94.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,15,7,0,8.8,0,0,0,2.8,93.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,15,8,0,8.6,0,0,0,2.7,93.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,15,9,0,8.3,0,0,0,2.4,94.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,15,10,0,8.2,0,0,0,2.4,94.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,15,11,0,8.2,0,0,0,2.6,93.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
