Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,563176,-,-,-,37.78,-122.41,0,24,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,GHI,Wind Speed,Relative Humidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2,21,0,14.3,947,70,612,5.6,43.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2,22,0,14.4,917,67,541,5.1,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2,23,0,14.2,854,61,414,4.3,51.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,0,0,13,736,50,248,3.4,61.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,1,0,11,451,27,71,2.9,71.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,2,0,10.1,0,0,0,2.7,77.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,3,0,9.6,0,0,0,2.6,81.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,4,0,9.3,0,0,0,2.5,83.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,5,0,8.9,0,0,0,2.3,86.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,6,0,8.7,0,0,0,2.2,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,7,0,8.5,0,0,0,2.2,85.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,8,0,8.4,0,0,0,2.2,85.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,9,0,8.4,0,0,0,2.2,84.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,10,0,8.3,0,0,0,2.1,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,11,0,8.4,0,0,0,2,82.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,12,0,8.4,0,0,0,2,81.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,13,0,8.2,0,0,0,2,82.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,14,0,8,0,0,0,2.1,84.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,15,0,8.4,0,0,0,1.9,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,16,0,10.5,544,34,110,1.8,78.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,17,0,12.1,765,55,290,1.9,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,18,0,13.1,822,79,442,1.7,65.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,19,0,13.7,379,227,430,1.6,62.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,20,0,14.2,687,179,580,1.5,60.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,21,0,15.1,562,202,527,1.5,57.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,22,0,15.5,514,193,460,1.6,56.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,3,23,0,15.3,837,69,418,1.6,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,0,0,14,183,133,184,1.3,73.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,1,0,12.7,7,43,44,1.4,72.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,2,0,12.2,0,0,0,1.3,72.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,3,0,11.8,0,0,0,1.3,74.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,4,0,11,0,0,0,1.5,79.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,5,0,10.3,0,0,0,1.6,83.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,6,0,9.6,0,0,0,1.8,86.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,7,0,8.9,0,0,0,1.9,89.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,8,0,7.9,0,0,0,2,94.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,9,0,7.1,0,0,0,2.1,97.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,10,0,6.6,0,0,0,2.4,98.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,11,0,6.3,0,0,0,2.4,96.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,12,0,6,0,0,0,2.3,94.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,13,0,5.8,0,0,0,2.3,92.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,14,0,5.7,0,0,0,2.4,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,15,0,6.3,0,0,0,2.6,86.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,16,0,8.5,457,42,108,3,78.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,17,0,10.4,702,70,287,3,70.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,18,0,12.7,854,73,455,2.9,62.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,19,0,14.3,912,80,573,2.3,58.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,20,0,15.2,929,82,627,1.7,56.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,21,0,16,928,82,621,0.9,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,22,0,16.4,901,78,551,0.6,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,4,23,0,15.9,835,71,423,1.2,54.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,0,0,14.2,713,57,255,1.5,69.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,1,0,11.7,432,31,76,2,74.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,2,0,10.7,0,0,0,2.2,78.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,3,0,10.3,0,0,0,2.2,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,4,0,10.1,0,0,0,2.2,85.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,5,0,10.1,0,0,0,1.9,86.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,6,0,10.3,0,0,0,1.6,86.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,7,0,10.1,0,0,0,1.5,88.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,8,0,9.8,0,0,0,1.5,91.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,9,0,9.5,0,0,0,1.5,92.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,10,0,9.2,0,0,0,1.4,93.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,11,0,8.8,0,0,0,1.4,93.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,12,0,8.4,0,0,0,1.5,93.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,13,0,8.1,0,0,0,1.6,93.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,14,0,7.8,0,0,0,1.7,92.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,15,0,8,0,0,0,1.7,88.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,16,0,9.5,77,79,90,1.7,82.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,17,0,10.9,246,144,221,1.5,74.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,18,0,12.6,418,174,362,1.5,68.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,19,0,14.1,475,205,464,1.6,63.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,20,0,15.1,501,222,519,1.4,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,21,0,15.9,480,229,509,1.3,56.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,22,0,16.2,673,167,523,1.3,55.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,5,23,0,16,876,65,438,1.4,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,0,0,14.6,761,53,267,1.1,72.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,1,0,12.7,499,30,84,1.4,72.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,2,0,11.8,0,0,0,1.5,76.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,3,0,11.1,0,0,0,1.6,81.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,4,0,10.6,0,0,0,1.7,85.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,5,0,10.1,0,0,0,1.7,89.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,6,0,9.8,0,0,0,1.8,91.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,7,0,9.3,0,0,0,1.8,94.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,8,0,8.8,0,0,0,1.9,97.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,9,0,8.2,0,0,0,1.9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,10,0,7.7,0,0,0,2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,11,0,7,0,0,0,2.2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,12,0,6.5,0,0,0,2.5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,13,0,6.1,0,0,0,2.6,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,14,0,5.6,0,0,0,2.5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,15,0,6.3,0,0,0,2.5,95.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,16,0,8.4,589,37,125,2.9,84.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,17,0,10.6,810,55,313,2.8,74.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,18,0,12.7,909,64,477,2.6,67.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,19,0,14.5,956,70,595,2.1,63.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,20,0,15.8,977,72,653,1.9,60.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,21,0,16.7,972,73,646,1.9,56.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,22,0,17.1,950,69,576,1.8,55.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,6,23,0,17,897,62,448,1.7,57.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,0,0,15.6,787,51,276,1.3,69.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,1,0,13.8,521,30,89,1.4,67.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,2,0,13.2,0,0,0,1.5,69.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,3,0,12.4,0,0,0,1.6,74.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,4,0,11.6,0,0,0,1.7,80.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,5,0,10.9,0,0,0,1.7,85.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,6,0,10.4,0,0,0,1.7,88.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,7,0,9.9,0,0,0,1.6,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,8,0,9.2,0,0,0,1.6,92.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,9,0,8.5,0,0,0,1.6,94.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,10,0,7.9,0,0,0,1.7,95.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,11,0,7.4,0,0,0,1.8,96.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,12,0,6.9,0,0,0,2,95.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,13,0,6.4,0,0,0,2.2,96.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,14,0,5.8,0,0,0,2.4,97.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,15,0,6.5,0,0,0,2.5,91.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,16,0,8.8,566,39,125,2.9,80.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,17,0,10.8,791,59,313,2.6,73.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,18,0,13.1,892,69,477,2.5,66.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,19,0,14.8,932,75,591,2.1,63.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,20,0,16,951,78,648,1.9,61.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,21,0,16.8,948,78,642,1.9,58.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,22,0,17.3,922,76,571,1.8,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,7,23,0,17.2,866,69,444,1.5,60.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,0,0,15.9,753,56,274,1.1,71.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,1,0,14.2,484,33,89,1.3,69.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,2,0,13.4,0,0,0,1.5,72.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,3,0,12.7,0,0,0,1.6,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,4,0,12,0,0,0,1.7,79.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,5,0,11.6,0,0,0,1.6,81.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,6,0,11.3,0,0,0,1.5,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,7,0,11,0,0,0,1.5,81.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,8,0,10.4,0,0,0,1.5,82.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,9,0,9.7,0,0,0,1.7,84.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,10,0,9.2,0,0,0,1.9,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,11,0,8.8,0,0,0,2,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,12,0,8.6,0,0,0,1.9,84.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,13,0,8.2,0,0,0,1.9,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,14,0,7.7,0,0,0,2,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,15,0,8.3,0,0,0,2,83.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,16,0,10.9,592,37,130,2.5,74.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,17,0,12.6,799,56,316,2.4,68.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,18,0,14.4,890,67,479,2.3,65.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,19,0,15.8,936,73,595,2.1,62.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,20,0,17,953,77,653,2,58.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,21,0,17.8,952,76,646,2,56.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,22,0,18.3,924,74,575,1.9,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,8,23,0,18.2,860,68,445,1.7,59.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,0,0,16.7,741,56,274,1.3,72.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,1,0,14.7,470,33,89,1.5,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,2,0,13.8,0,0,0,1.6,76.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,3,0,13.3,0,0,0,1.5,80.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,4,0,13.1,0,0,0,1.4,82.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,5,0,12.8,0,0,0,1.4,85.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,6,0,12.1,0,0,0,1.3,89.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,7,0,11.3,0,0,0,1.4,93.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,8,0,10.6,0,0,0,1.8,96.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,9,0,10.2,0,0,0,2.3,97.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,10,0,9.8,0,0,0,2.5,96.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,11,0,9.4,0,0,0,2.8,96.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,12,0,9.2,0,0,0,2.9,94.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,13,0,9.1,0,0,0,3.1,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,14,0,9,0,0,0,3.1,89.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,15,0,9.8,0,0,0,3,84.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,16,0,12.2,577,41,133,3.2,75.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,17,0,14,794,61,322,2.8,69.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,18,0,15.7,880,75,486,2.4,65.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,19,0,17.1,380,231,445,2.3,61.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,20,0,18.2,737,182,630,2.2,57.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,21,0,18.9,926,91,649,2.1,55.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,22,0,19.1,896,88,577,1.9,55.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,9,23,0,18.7,836,80,449,1.5,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,0,0,17.4,501,117,267,1.3,71.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,1,0,16.1,448,36,92,1.4,68.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,2,0,15.5,0,0,0,1.4,69.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,3,0,14.8,0,0,0,1.5,74.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,4,0,13.8,0,0,0,1.6,80.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,5,0,12.7,0,0,0,1.6,86.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,6,0,12.2,0,0,0,1.6,89.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,7,0,11.7,0,0,0,1.7,90.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,8,0,11.3,0,0,0,1.9,90.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,9,0,10.9,0,0,0,2.2,89.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,10,0,10.7,0,0,0,2.4,87.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,11,0,10.4,0,0,0,2.6,86.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,12,0,10.2,0,0,0,2.7,86.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,13,0,10.1,0,0,0,2.8,85.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,14,0,10,0,0,0,2.9,86.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,15,0,10.9,0,0,0,2.9,83.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,16,0,13.1,600,38,136,3.1,77.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,17,0,14.9,811,56,326,2.8,73.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,18,0,16.7,906,64,491,2.5,69.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,19,0,18.4,952,69,608,2.2,63.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,20,0,19.8,965,72,663,1.9,58.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,21,0,20.8,968,69,657,1.7,55.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,22,0,21.3,945,67,587,1.5,54.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,10,23,0,21.5,888,61,457,1.2,55.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,11,0,0,20.2,781,51,287,1.2,64.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,11,1,0,17.7,532,32,99,1.6,66.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,11,2,0,16.2,0,0,0,1.8,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,11,3,0,15.4,0,0,0,1.8,75.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,11,4,0,15,0,0,0,1.7,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,11,5,0,15.1,0,0,0,1.4,77.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,11,6,0,15.2,0,0,0,1.1,76.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,11,7,0,14.8,0,0,0,1,77.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,11,8,0,14.1,0,0,0,1.1,81.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,11,9,0,13.5,0,0,0,1.2,84.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,11,10,0,12.9,0,0,0,1.3,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,11,11,0,12.1,0,0,0,1.4,89.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,11,12,0,11.5,0,0,0,1.5,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,11,13,0,10.9,0,0,0,1.7,90.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
